SH1147252.09FU,49,913,0,0,0,0,0,3,16,4,50,26,0,0,3,0,33,3,0,0,0,153,0,8,0,0,75,2,0,0,10,0,32,4,0,9,23,1,8,0,0,17,3,3,0,0,0,0,1,0,7,0,5,0,12,0,0,0,16,0,154,0,0,0,0,16,0,1,1,0,8,0,0,4,0,1,25,0,52,4,16,0,2,1,26,0,12,0,0,12,10,0,0,0,1,0,0,11,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,100%|Hysterangium_sp|UDB03581432|SH1147252.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__Hysterangium_sp
SH1196641.09FU,94,912,50,3,5,22,11,39,0,5,0,1,7,11,14,6,0,2,32,8,20,1,17,5,2,16,5,14,5,14,5,7,1,6,8,14,3,5,4,6,5,2,29,4,14,16,1,5,3,4,15,9,9,18,12,0,3,1,1,2,2,1,10,40,11,0,4,53,7,5,3,13,1,4,29,8,4,5,6,0,3,0,37,8,19,1,1,1,37,2,0,2,10,1,5,0,3,1,11,18,1,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100%|Monoblepharidales_sp|UDB04223676|SH1196641.09FU|reps|k__Fungi;p__Monoblepharomycota;c__Monoblepharidomycetes;o__Monoblepharidales;f__Monoblepharidales_fam_Incertae_sedis;g__Monoblepharidales_gen_Incertae_sedis;s__Monoblepharidales_sp
SH3627250.09FU,54,889,1,0,0,15,2,0,6,196,0,0,2,3,0,3,0,0,0,0,0,0,0,20,0,1,0,0,0,0,16,5,2,64,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,97,1,1,2,5,0,0,0,31,2,0,0,1,6,0,0,184,4,0,1,4,2,5,1,0,3,0,7,0,10,0,37,4,0,0,0,0,0,4,0,0,2,0,11,25,13,3,1,36,11,10,7,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100%|Naganishia_vaughanmartiniae|KY104337|SH3627250.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_vaughanmartiniae
SH1299029.09FU,39,882,0,0,0,174,0,68,0,4,0,0,48,23,0,0,0,0,36,186,0,1,0,1,0,0,0,0,0,0,36,37,1,2,0,0,3,0,0,0,0,0,25,82,7,0,0,0,0,0,34,0,0,0,20,0,4,0,0,7,0,0,0,3,0,0,0,1,2,0,1,0,0,1,2,0,1,44,0,0,0,0,6,0,0,1,0,0,0,0,0,1,2,0,9,2,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100%|Cantharellales_sp|UDB03751274|SH1299029.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Cantharellales_gen_Incertae_sedis;s__Cantharellales_sp
SH1155618.09FU,43,878,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,26,1,0,0,0,0,1,0,0,0,0,0,1,5,4,2,0,9,0,0,0,0,196,5,0,1,1,15,31,0,150,7,22,0,0,0,2,3,0,0,0,0,3,1,0,0,81,0,0,0,0,0,3,0,0,0,5,39,0,0,0,1,2,0,2,3,43,9,0,18,9,12,1,0,5,74,11,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Thelephora_sp|UDB05517990|SH1155618.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__Thelephora_sp
SH1176144.09FU,40,865,0,0,4,3,0,0,0,1,0,0,2,0,0,71,0,0,237,44,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,5,0,0,2,17,0,0,0,0,44,0,2,0,3,0,2,0,47,41,37,8,0,0,10,6,13,0,6,0,16,0,63,1,7,6,43,0,0,19,17,0,0,59,3,0,0,3,0,0,0,4,0,11,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Arcangeliella_claridgei|OK159910|SH1176144.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__Arcangeliella_claridgei
SH0941438.09FU,61,849,5,0,12,3,4,4,7,0,2,1,4,1,24,0,0,0,5,3,2,2,0,4,0,0,504,0,19,0,6,1,1,2,21,15,2,0,2,1,0,0,3,1,3,0,83,0,2,0,4,3,2,1,2,0,1,0,1,3,1,0,0,5,0,6,0,0,0,0,3,2,0,3,0,1,7,1,11,0,0,8,3,0,2,5,0,8,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,100%|Cystobasidium_sp|UDB05021777|SH0941438.09FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_sp
SH0891751.09FU,67,838,1,0,0,13,1,33,0,0,0,0,13,10,0,3,3,2,18,5,4,3,39,0,0,136,1,0,0,0,3,32,0,0,70,2,0,6,5,6,0,0,3,2,1,54,5,2,2,8,7,4,3,1,35,0,10,10,0,10,0,6,34,11,7,0,5,1,1,106,1,9,0,11,9,0,1,3,1,0,0,20,2,0,1,3,0,3,1,0,0,27,0,3,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|GS23_sp|UDB02439928|SH0891751.09FU|reps|k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__GS23;f__GS23_fam_Incertae_sedis;g__GS23_gen_Incertae_sedis;s__GS23_sp
SH1187442.09FU,1,835,0,0,0,0,0,0,0,0,0,0,0,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Inocybe_emergens|JQ085935|SH1187442.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_emergens
SH1292303.09FU,39,827,0,0,0,76,0,0,0,2,5,16,7,11,0,0,0,0,0,8,0,5,0,1,0,0,0,0,0,0,30,0,0,1,7,0,3,0,33,4,0,0,1,5,35,0,0,3,0,0,0,15,10,0,0,0,0,0,0,0,1,13,0,0,0,33,0,23,0,0,0,6,0,0,10,3,0,2,0,0,0,0,8,8,0,34,8,0,1,0,0,1,0,0,392,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Geminibasidium_sp|UDB02750413|SH1292303.09FU|reps|k__Fungi;p__Basidiomycota;c__Geminibasidiomycetes;o__Geminibasidiales;f__Geminibasidiaceae;g__Geminibasidium;s__Geminibasidium_sp
SH1310413.09FU,26,823,0,0,0,464,0,11,0,5,0,0,93,64,0,0,0,0,23,0,2,5,2,0,0,0,0,0,0,0,23,14,0,0,0,0,0,0,13,1,0,0,11,4,5,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,34,0,0,0,0,8,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100%|Sebacina_sp|UDB004043|SH1310413.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__Sebacina_sp
SH1188832.09FU,70,822,2,0,1,6,5,0,3,62,0,0,8,1,0,8,6,0,3,6,3,2,0,6,0,0,3,7,0,1,6,2,12,68,0,7,4,2,6,3,0,10,5,2,0,1,2,0,1,1,1,180,1,0,0,32,0,0,0,0,0,1,0,3,0,2,4,89,0,0,0,1,0,0,1,1,19,0,9,0,6,0,51,4,0,0,1,15,1,3,14,0,1,0,2,10,5,3,44,3,2,29,4,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,100%|Naganishia_randhawae|AJ876528|SH1188832.09FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_randhawae
SH1202020.09FU,16,784,0,0,0,0,0,0,0,5,0,280,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,4,0,0,2,0,0,6,0,1,0,0,221,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,163,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Clavulina_sp|UDB03752830|SH1202020.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Clavulina;s__Clavulina_sp
SH0906445.09FU,26,771,239,0,2,0,0,0,0,0,107,241,0,0,10,0,9,0,0,0,36,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,4,0,0,3,0,0,0,0,5,0,1,0,0,0,0,0,1,0,3,0,0,1,0,22,0,1,22,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Umbelopsis_changbaiensis|KC489484|SH0906445.09FU|refs|k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_changbaiensis
SH1044334.09FU,20,768,0,0,6,0,0,0,0,0,1,6,0,0,5,0,2,38,0,0,0,10,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,6,0,0,0,0,250,0,27,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Mortierellaceae_sp|UDB04608808|SH1044334.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp
SH0891771.09FU,60,766,0,0,0,28,2,62,0,2,0,0,29,7,0,7,3,0,33,0,0,2,15,1,5,32,0,0,12,0,6,70,3,1,0,0,0,16,0,2,0,0,14,3,2,18,20,0,1,8,16,0,5,14,59,19,6,2,0,5,0,0,44,7,2,0,9,2,0,27,2,0,1,5,8,4,0,12,4,0,0,6,14,0,0,0,0,71,2,0,0,7,0,1,2,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|GS23_sp|UDB02466590|SH0891771.09FU|reps|k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__GS23;f__GS23_fam_Incertae_sedis;g__GS23_gen_Incertae_sedis;s__GS23_sp
SH1046821.09FU,1,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Russula_sp|UDB06199627|SH1046821.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp
SH1177623.09FU,71,764,4,69,2,2,0,8,13,10,0,82,17,0,4,0,2,3,3,5,3,4,15,10,8,21,0,0,47,59,7,6,1,1,36,0,6,1,4,14,1,0,9,17,1,0,10,2,2,0,4,9,3,18,6,0,2,0,0,2,0,5,1,4,0,0,1,0,7,64,7,1,7,0,5,0,26,2,1,0,0,3,7,1,37,2,0,0,3,1,0,16,0,0,3,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Tomentella_sp|UDB05632179|SH1177623.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_sp
SH1071567.09FU,5,751,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,633,0,0,90,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Inocybe_eburnea|KJ778851|SH1071567.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_eburnea
SH1822274.09FU,57,739,0,1,3,19,0,4,0,1,4,41,2,2,30,2,1,0,67,0,0,0,8,0,0,24,16,0,0,3,1,1,0,0,0,0,0,0,0,0,1,40,5,0,1,3,0,0,0,0,7,0,6,2,22,0,0,0,4,2,0,10,6,19,28,0,32,5,1,0,1,3,0,4,14,1,3,8,2,0,0,0,29,14,1,0,34,26,11,1,0,4,0,0,0,0,2,1,0,25,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Serendipita_vermifera|FN663141|SH1822274.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_vermifera
SH1249794.09FU,45,730,4,0,0,10,6,40,0,7,0,0,36,0,0,0,1,0,73,4,0,6,0,2,0,39,0,3,0,0,47,43,1,2,0,0,1,0,0,6,0,0,37,16,12,0,0,0,14,0,31,0,1,0,40,0,0,3,0,12,0,0,0,2,0,0,0,1,4,0,17,0,0,6,10,0,1,146,7,0,0,1,16,0,0,0,0,0,2,2,0,1,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Athelia_sp|UDB01451840|SH1249794.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Athelia;s__Athelia_sp
SH1205156.09FU,21,729,0,0,0,4,0,5,0,0,38,0,1,0,0,22,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,73,0,1,0,1,345,0,2,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,77,0,10,27,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Mortierella_sp|UDB04795978|SH1205156.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp
SH1303252.09FU,3,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Cortinarius_sp|DQ328208|SH1303252.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_sp
SH1303830.09FU,62,726,0,1,2,4,0,7,2,4,0,0,14,0,6,2,2,2,6,0,5,85,1,2,0,1,0,1,0,16,3,1,1,2,0,4,16,0,1,3,0,0,6,6,2,0,3,0,1,0,2,5,2,0,9,0,8,0,0,4,110,0,0,0,313,0,2,0,0,2,1,1,0,2,8,0,2,1,10,0,0,0,1,0,0,1,0,6,0,4,0,9,0,0,1,3,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100%|Cunninghamellaceae_sp|UDB04474626|SH1303830.09FU|reps|k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Cunninghamellaceae;g__Cunninghamellaceae_gen_Incertae_sedis;s__Cunninghamellaceae_sp
SH1125861.09FU,28,720,0,170,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,128,0,0,159,0,0,10,37,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,0,7,2,5,0,0,0,0,14,0,0,0,1,0,0,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,0,1,6,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,100%|Mycena_tintinnabulum|MW540664|SH1125861.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_tintinnabulum
SH1008736.09FU,58,701,12,0,0,0,0,2,67,11,0,0,0,1,5,3,8,18,0,6,32,3,0,36,3,0,17,76,0,0,1,0,45,20,0,3,12,0,0,12,12,67,8,7,0,0,0,17,0,0,2,4,0,0,5,0,4,0,3,1,1,8,41,0,0,4,1,6,0,0,0,7,0,0,3,0,6,0,2,0,3,0,2,1,67,1,1,0,0,6,0,1,0,0,4,4,0,0,2,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Rhodosporidiobolus_sp|UDB06547201|SH1008736.09FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__Rhodosporidiobolus_sp
SH1124817.09FU,75,676,2,0,1,2,0,4,0,7,0,0,6,0,0,0,2,0,3,9,0,2,0,2,0,1,0,7,0,1,6,31,7,1,1,3,5,5,14,18,16,3,1,25,12,8,5,1,23,0,2,16,3,2,21,0,16,7,0,45,1,6,0,13,0,0,0,0,10,27,22,4,0,30,5,1,10,2,8,2,21,3,0,6,85,2,0,1,29,8,3,3,7,0,6,1,1,4,0,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Peniophorella_pertenuis|DQ647482|SH1124817.09FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Rickenellaceae;g__Peniophorella;s__Peniophorella_pertenuis
SH1574396.09FU,39,660,0,0,0,23,13,4,0,0,0,0,5,5,0,1,7,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,4,1,0,4,1,0,1,0,0,0,0,0,3,365,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,54,0,0,0,1,0,0,2,0,0,1,0,0,9,0,24,2,0,1,0,0,0,0,0,0,8,0,11,1,0,0,8,0,0,53,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,100%|Rhodotorula_kratochvilovae|AF444520|SH1574396.09FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_kratochvilovae
SH0891759.09FU,48,647,0,0,0,3,8,25,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,41,0,0,8,13,2,6,0,0,0,0,0,4,0,0,0,0,6,7,3,12,254,12,12,5,10,0,5,18,8,0,47,1,0,18,0,0,0,8,3,0,1,1,6,2,6,4,1,12,0,0,0,0,2,0,0,6,0,0,0,0,0,44,1,0,0,0,0,2,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|GS23_sp|UDB02452899|SH0891759.09FU|reps|k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__GS23;f__GS23_fam_Incertae_sedis;g__GS23_gen_Incertae_sedis;s__GS23_sp
SH1254666.09FU,26,647,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,99,32,0,1,0,0,0,0,9,0,0,0,0,1,185,0,0,0,1,1,0,0,0,0,0,0,0,74,0,0,0,12,160,0,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,32,0,1,0,0,0,0,9,0,0,0,3,0,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Agaricomycetes_sp|UDB0947571|SH1254666.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp
SH1008775.09FU,56,634,0,59,0,52,10,4,0,0,0,0,22,8,0,1,0,0,22,42,0,0,35,0,0,2,0,0,3,4,0,9,8,0,43,3,0,17,0,1,1,0,5,2,1,15,11,0,1,0,0,0,3,2,11,0,4,13,0,1,0,0,59,0,27,0,0,0,0,2,3,7,0,2,4,2,0,3,0,0,0,26,4,0,1,2,0,4,0,3,0,3,1,7,1,0,26,1,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100%|Rhodosporidiobolus_sp|UDB06548695|SH1008775.09FU|reps|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__Rhodosporidiobolus_sp
SH1263326.09FU,22,626,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,13,2,0,5,540,0,0,9,15,0,0,2,0,1,0,0,1,1,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Phellodon_sp|UDB04524972|SH1263326.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Phellodon;s__Phellodon_sp
SH1249680.09FU,19,624,1,0,0,0,0,2,0,0,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,42,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,9,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,3,0,155,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100%|Mycenaceae_sp|UDB05165866|SH1249680.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycenaceae_gen_Incertae_sedis;s__Mycenaceae_sp
SH1039086.09FU,47,616,0,10,2,3,0,6,0,5,1,18,0,0,0,2,1,2,1,0,0,0,7,0,0,89,0,0,6,0,1,0,0,3,2,0,0,0,0,0,0,8,1,0,0,16,0,3,0,6,2,0,7,0,0,1,0,0,2,5,0,8,0,6,23,0,2,1,1,0,0,13,0,4,0,0,0,0,0,0,0,0,3,0,1,3,2,1,2,1,0,0,0,7,0,0,71,0,15,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Mortierella_sp|UDB04880462|SH1039086.09FU|reps|k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp
SH1176763.09FU,6,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Russula_sp|UDB05677346|SH1176763.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_sp
SH1167114.09FU,21,603,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,21,0,0,2,0,0,0,58,268,0,2,0,0,1,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,140,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100%|Tricholoma_sp|UDB06605919|SH1167114.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__Tricholoma_sp
SH1249402.09FU,9,601,64,0,0,0,0,3,0,0,480,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Inocybe_atrisquamosa|UDB03623603|SH1249402.09FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_atrisquamosa
